222094,1
222095,1
222096,1
222097,1
222098,1
222099,1
222100,1
222101,1
222102,1
222103,1
222104,1
222105,1
222106,1
222107,1
222108,1
222109,1
222110,1
222111,1
222112,1
222113,1
222114,1
222115,0
222116,1
222117,1
222118,1
222119,1
222120,1
222121,1
222122,1
222123,1
222124,1
222125,1
222126,1
222127,1
222128,1
222129,1
222130,1
222131,1
222132,1
222133,1
222134,1
222135,1
222136,1
222137,1
222138,1
222139,1
222140,0
222141,1
222142,1
222143,0
222144,0
222145,1
222146,0
222147,1
222148,1
222149,1
222150,1
222151,1
222152,0
222153,0
222154,1
222155,1
222156,1
222157,1
222158,1
222159,1
222160,0
222161,1
222162,1
222163,1
222164,1
222165,1
222166,1
222167,1
222168,0
222169,0
222170,1
222171,1
222172,1
222173,1
222174,1
222175,1
222176,1
222177,0
222178,1
222179,1
222180,1
222181,1
222182,1
222183,1
222184,1
222185,0
222186,1
222187,1
222188,1
222189,1
222190,1
222191,1
222192,0
222193,1
222194,1
222195,1
222196,1
222197,1
222198,1
222199,1
222200,1
222201,1
222202,0
222203,1
222204,1
222205,1
222206,1
222207,1
222208,1
222209,1
222210,1
222211,1
222212,0
222213,1
222214,1
222215,1
222216,1
222217,1
222218,1
222219,1
222220,0
222221,1
222222,1
222223,0
222224,0
222225,1
222226,0
222227,0
222228,1
222229,1
222230,1
222231,1
222232,1
222233,1
222234,1
222235,1
222236,1
222237,1
222238,1
222239,1
222240,1
222241,0
222242,1
222243,1
222244,1
222245,1
222246,0
222247,1
222248,1
222249,1
222250,0
222251,1
222252,1
222253,1
222254,1
222255,1
222256,1
222257,1
222258,1
222259,1
222260,1
222261,1
222262,1
222263,1
222264,1
222265,1
222266,1
222267,1
222268,1
222269,1
222270,1
222271,1
222272,1
222273,1
222274,1
222275,0
222276,1
222277,1
222278,1
222279,1
222280,0
222281,1
222282,1
222283,1
222284,1
222285,0
222286,1
222287,0
222288,0
222289,1
222290,1
222291,1
222292,1
222293,1
222294,0
222295,1
222296,1
222297,1
222298,0
222299,1
222300,1
222301,1
222302,1
222303,1
222304,1
222305,1
222306,1
222307,1
222308,1
222309,1
222310,1
222311,1
222312,1
222313,1
222314,1
222315,1
222316,1
222317,1
222318,1
222319,0
222320,0
222321,0
222322,0
222323,1
222324,1
222325,1
222326,1
222327,1
222328,1
222329,0
222330,1
222331,1
222332,1
222333,1
222334,1
222335,0
222336,1
222337,1
222338,1
222339,1
222340,0
222341,1
222342,1
222343,1
222344,1
222345,1
222346,1
222347,1
222348,1
222349,1
222350,1
222351,1
222352,1
222353,1
222354,1
222355,1
222356,1
222357,1
222358,1
222359,1
222360,1
222361,1
222362,1
222363,1
222364,1
222365,1
222366,1
222367,1
222368,0
222369,1
222370,1
222371,1
222372,1
222373,1
222374,1
222375,1
222376,1
222377,0
222378,1
222379,1
222380,1
222381,1
222382,1
222383,1
222384,1
222385,1
222386,1
222387,1
222388,1
222389,0
222390,1
222391,1
222392,1
222393,1
222394,1
222395,1
222396,1
222397,1
222398,0
222399,1
222400,1
222401,1
222402,1
222403,0
222404,1
222405,1
222406,1
222407,0
222408,1
222409,0
222410,1
222411,1
222412,1
222413,1
222414,1
222415,1
222416,1
222417,0
222418,1
222419,1
222420,1
222421,1
222422,1
222423,1
222424,0
222425,1
222426,1
222427,1
222428,1
222429,1
222430,1
222431,1
222432,1
222433,1
222434,1
222435,0
222436,1
222437,1
222438,1
222439,1
222440,1
222441,1
222442,1
222443,1
222444,1
222445,1
222446,0
222447,1
222448,1
222449,1
222450,1
222451,1
222452,0
222453,0
222454,1
222455,1
222456,0
222457,1
222458,1
222459,1
222460,1
222461,1
222462,1
222463,0
222464,1
222465,1
222466,1
222467,1
222468,1
222469,1
222470,1
222471,1
222472,1
222473,1
222474,1
222475,1
222476,1
222477,1
222478,0
222479,0
222480,1
222481,0
222482,1
222483,1
222484,1
222485,1
222486,1
222487,1
222488,1
222489,1
222490,0
222491,1
222492,1
222493,1
222494,1
222495,1
222496,1
222497,0
222498,0
222499,1
222500,0
222501,1
222502,1
222503,1
222504,1
222505,1
222506,1
222507,0
222508,1
222509,1
222510,1
222511,1
222512,1
222513,1
222514,1
222515,1
222516,1
222517,1
222518,0
222519,1
222520,0
222521,1
222522,0
222523,1
222524,1
222525,1
222526,1
222527,1
222528,1
222529,1
222530,1
222531,0
222532,0
222533,1
222534,1
222535,1
222536,1
222537,1
222538,1
222539,0
222540,1
222541,0
222542,1
222543,0
222544,1
222545,1
222546,1
222547,1
222548,1
222549,1
222550,1
222551,1
222552,1
222553,1
222554,1
222555,0
222556,1
222557,0
222558,1
222559,1
222560,1
222561,1
222562,1
222563,1
222564,0
222565,1
222566,1
222567,1
222568,0
222569,0
222570,1
222571,1
222572,1
222573,1
222574,1
222575,1
222576,1
222577,1
222578,1
222579,0
222580,1
222581,1
222582,1
222583,1
222584,0
222585,0
222586,1
222587,1
222588,1
222589,1
222590,1
222591,1
222592,1
222593,1
222594,1
222595,1
222596,0
222597,1
222598,0
222599,1
222600,1
222601,1
222602,1
222603,1
222604,1
222605,0
222606,1
222607,1
222608,1
222609,1
222610,1
222611,1
222612,1
222613,1
222614,0
222615,1
222616,1
222617,1
222618,0
222619,1
222620,1
222621,0
222622,1
222623,1
222624,1
222625,1
222626,1
222627,0
222628,1
222629,1
222630,1
222631,1
222632,1
222633,1
222634,0
222635,0
222636,1
222637,1
222638,1
222639,1
222640,1
222641,1
222642,1
222643,1
222644,1
222645,1
222646,1
222647,1
222648,1
222649,1
222650,1
222651,1
222652,1
222653,1
222654,1
222655,1
222656,1
222657,1
222658,1
222659,0
222660,1
222661,1
222662,1
222663,1
222664,1
222665,1
222666,1
222667,1
222668,1
222669,1
222670,1
222671,1
222672,1
222673,1
222674,1
222675,1
222676,1
222677,1
222678,1
222679,0
222680,0
222681,0
222682,1
222683,1
222684,1
222685,0
222686,1
222687,1
222688,1
222689,1
222690,1
222691,1
222692,1
222693,1
222694,1
222695,0
222696,1
222697,0
222698,1
222699,1
222700,1
222701,0
222702,1
222703,1
222704,1
222705,1
222706,1
222707,1
222708,1
222709,1
222710,1
222711,1
222712,1
222713,1
222714,0
222715,1
222716,1
222717,1
222718,1
222719,1
222720,0
222721,1
222722,1
222723,1
222724,1
222725,1
222726,1
222727,1
222728,0
222729,1
222730,1
222731,1
222732,1
222733,0
222734,0
222735,1
222736,1
222737,1
222738,1
222739,1
222740,1
222741,1
222742,1
222743,1
222744,1
222745,1
222746,1
222747,0
222748,1
222749,1
222750,0
222751,1
222752,1
222753,1
222754,0
222755,1
222756,1
222757,1
222758,1
222759,1
222760,0
222761,1
222762,1
222763,1
222764,1
222765,0
222766,0
222767,1
222768,1
222769,1
222770,1
222771,1
222772,0
222773,1
222774,0
222775,0
222776,1
222777,1
222778,1
222779,1
222780,1
222781,1
222782,1
222783,1
222784,1
222785,0
222786,0
222787,1
222788,0
222789,1
222790,1
222791,1
222792,0
222793,0
222794,1
222795,1
222796,1
222797,1
222798,1
222799,1
222800,1
222801,1
222802,1
222803,0
222804,0
222805,1
222806,1
222807,1
222808,1
222809,1
222810,1
222811,1
222812,1
222813,1
222814,0
222815,1
222816,0
222817,1
222818,1
222819,1
222820,1
222821,0
222822,1
222823,1
222824,1
222825,1
222826,1
222827,1
222828,1
222829,1
222830,1
222831,1
222832,0
222833,0
222834,1
222835,1
222836,1
222837,1
222838,1
222839,1
222840,1
222841,1
222842,1
222843,1
222844,1
222845,1
222846,1
222847,1
222848,1
222849,1
222850,1
222851,1
222852,1
222853,0
222854,1
222855,1
222856,1
222857,1
222858,0
222859,1
222860,0
222861,1
222862,0
222863,1
222864,1
222865,1
222866,1
222867,1
222868,1
222869,1
222870,0
222871,1
222872,1
222873,1
222874,1
222875,1
222876,1
222877,1
222878,1
222879,1
222880,0
222881,1
222882,1
222883,1
222884,1
222885,1
222886,1
222887,1
222888,0
222889,1
222890,1
222891,1
222892,1
222893,1
222894,1
222895,1
222896,1
222897,1
222898,1
222899,1
222900,1
222901,1
222902,1
222903,1
222904,1
222905,1
222906,1
222907,1
222908,1
222909,1
222910,1
222911,1
222912,0
222913,1
222914,1
222915,1
222916,1
222917,1
222918,1
222919,1
222920,1
222921,1
222922,1
222923,1
222924,1
222925,1
222926,1
222927,1
222928,1
222929,1
222930,1
222931,1
222932,1
222933,1
222934,0
222935,1
222936,0
222937,1
222938,1
222939,1
222940,1
222941,1
222942,1
222943,1
222944,1
222945,1
222946,1
222947,0
222948,1
222949,0
222950,1
222951,1
222952,1
222953,1
222954,1
222955,1
222956,1
222957,1
222958,1
222959,1
222960,1
222961,1
222962,1
222963,1
222964,1
222965,1
222966,1
222967,1
222968,1
222969,0
222970,1
222971,1
222972,0
222973,1
222974,1
222975,1
222976,1
222977,1
222978,1
222979,1
222980,1
222981,1
222982,1
222983,1
222984,1
222985,0
222986,1
222987,1
222988,1
222989,1
222990,1
222991,1
222992,0
222993,1
222994,1
222995,1
222996,1
222997,1
222998,1
222999,1
223000,1
223001,1
223002,1
223003,1
223004,1
223005,1
223006,1
223007,1
223008,1
223009,1
223010,1
223011,1
223012,1
223013,1
223014,1
223015,1
223016,1
223017,1
223018,1
223019,1
223020,1
223021,1
223022,1
223023,1
223024,1
223025,1
223026,1
223027,1
223028,1
223029,1
223030,1
223031,1
223032,1
223033,1
223034,1
223035,1
223036,1
223037,1
223038,1
223039,1
223040,1
223041,1
223042,1
223043,1
223044,1
223045,1
223046,0
223047,1
223048,0
223049,1
223050,1
223051,1
223052,1
223053,1
223054,1
223055,1
223056,0
223057,1
223058,1
223059,1
223060,0
223061,0
223062,1
223063,1
223064,1
223065,1
223066,1
223067,0
223068,1
223069,0
223070,0
223071,1
223072,0
223073,1
223074,1
223075,1
223076,1
223077,0
223078,1
223079,1
223080,1
223081,1
223082,1
223083,1
223084,1
223085,1
223086,0
223087,1
223088,1
223089,1
223090,1
223091,1
223092,1
223093,1
223094,1
223095,1
223096,1
223097,1
223098,1
223099,1
223100,1
223101,1
223102,1
223103,1
223104,1
223105,1
223106,1
223107,1
223108,1
223109,0
223110,1
223111,1
223112,1
223113,1
223114,0
223115,1
223116,1
223117,1
223118,1
223119,0
223120,1
223121,1
223122,1
223123,1
223124,1
223125,1
223126,1
223127,1
223128,1
223129,1
223130,1
223131,1
223132,1
223133,1
223134,1
223135,1
223136,1
223137,1
223138,1
223139,1
223140,1
223141,1
223142,1
223143,1
223144,1
223145,1
223146,1
223147,1
223148,1
223149,1
223150,1
223151,1
223152,1
223153,1
223154,1
223155,1
223156,1
223157,1
223158,1
223159,1
223160,1
223161,1
223162,1
223163,1
223164,1
223165,1
223166,0
223167,0
223168,1
223169,1
223170,1
223171,1
223172,0
223173,1
223174,1
223175,1
223176,1
223177,1
223178,1
223179,1
223180,1
223181,1
223182,1
223183,1
223184,1
223185,1
223186,1
223187,1
223188,1
223189,1
223190,1
223191,1
223192,1
223193,1
223194,1
223195,1
223196,1
223197,1
223198,1
223199,0
223200,1
223201,1
223202,1
223203,1
223204,1
223205,1
223206,0
223207,0
223208,1
223209,1
223210,0
223211,1
223212,1
223213,0
223214,1
223215,1
223216,1
223217,1
223218,1
223219,0
223220,1
223221,1
223222,0
223223,1
223224,1
223225,1
223226,1
223227,1
223228,1
223229,1
223230,1
223231,1
223232,1
223233,1
223234,1
223235,1
223236,1
223237,1
223238,1
223239,1
223240,1
223241,1
223242,1
223243,1
223244,0
223245,1
223246,1
223247,1
223248,1
223249,1
223250,1
223251,1
223252,1
223253,0
223254,1
223255,1
223256,1
223257,1
223258,1
223259,1
223260,0
223261,1
223262,1
223263,0
223264,1
223265,1
223266,1
223267,1
223268,1
223269,1
223270,1
223271,1
223272,1
223273,1
223274,1
223275,0
223276,1
223277,1
223278,1
223279,0
223280,1
223281,1
223282,1
223283,1
223284,1
223285,1
223286,1
223287,1
223288,1
223289,1
223290,1
223291,1
223292,0
223293,1
223294,0
223295,1
223296,1
223297,0
223298,1
223299,1
223300,1
223301,0
223302,1
223303,1
223304,1
223305,1
223306,1
223307,1
223308,1
223309,1
223310,1
223311,1
223312,1
223313,1
223314,1
223315,1
223316,0
223317,1
223318,1
223319,1
223320,1
223321,1
223322,0
223323,1
223324,1
223325,1
223326,1
223327,1
223328,0
223329,1
223330,1
223331,1
223332,1
223333,1
223334,1
223335,1
223336,1
223337,1
223338,1
223339,1
223340,1
223341,1
223342,0
223343,1
223344,1
223345,1
223346,1
223347,1
223348,1
223349,1
223350,1
223351,1
223352,1
223353,1
223354,1
223355,1
223356,1
223357,1
223358,1
223359,1
223360,1
223361,1
223362,0
223363,1
223364,1
223365,1
223366,1
223367,1
223368,1
223369,1
223370,1
223371,1
223372,1
223373,1
223374,1
223375,1
223376,1
223377,1
223378,1
223379,1
223380,0
223381,1
223382,1
223383,1
223384,1
223385,0
223386,1
223387,1
223388,1
223389,1
223390,1
223391,1
223392,1
223393,1
223394,1
223395,1
223396,1
223397,1
223398,1
223399,1
223400,1
223401,1
223402,1
223403,0
223404,1
223405,1
223406,1
223407,1
223408,1
223409,1
223410,1
223411,1
223412,0
223413,1
223414,1
223415,0
223416,1
223417,1
223418,1
223419,1
223420,1
223421,1
223422,1
223423,1
223424,1
223425,1
223426,1
223427,1
223428,1
223429,1
223430,1
223431,1
223432,1
223433,1
223434,1
223435,1
223436,1
223437,1
223438,0
223439,1
223440,1
223441,1
223442,1
223443,0
223444,1
223445,1
223446,1
223447,1
223448,1
223449,1
223450,0
223451,1
223452,0
223453,0
223454,1
223455,1
223456,1
223457,1
223458,1
223459,1
223460,1
223461,1
223462,1
223463,1
223464,1
223465,1
223466,1
223467,1
223468,0
223469,1
223470,0
223471,1
223472,1
223473,1
223474,1
223475,0
223476,1
223477,1
223478,1
223479,1
223480,0
223481,1
223482,1
223483,1
223484,1
223485,1
223486,1
223487,1
223488,1
223489,1
223490,1
223491,1
223492,1
223493,1
223494,1
223495,1
223496,1
223497,1
223498,1
223499,1
223500,1
223501,0
223502,1
223503,1
223504,0
223505,0
223506,1
223507,1
223508,1
223509,1
223510,1
223511,1
223512,1
223513,1
223514,1
223515,1
223516,1
223517,1
223518,0
223519,1
223520,1
223521,1
223522,1
223523,1
223524,1
223525,1
223526,1
223527,1
223528,1
223529,0
223530,0
223531,1
223532,1
223533,1
223534,1
223535,1
223536,1
223537,1
223538,1
223539,1
223540,1
223541,1
223542,1
223543,1
223544,1
223545,1
223546,0
223547,0
223548,1
223549,1
223550,1
223551,1
223552,1
223553,1
223554,1
223555,0
223556,1
223557,0
223558,1
223559,1
223560,0
223561,1
223562,1
223563,1
223564,1
223565,1
223566,1
223567,1
223568,1
223569,1
223570,1
223571,1
223572,1
223573,1
223574,1
223575,1
223576,1
223577,1
223578,1
223579,1
223580,1
223581,1
223582,1
223583,1
223584,1
223585,0
223586,1
223587,1
223588,1
223589,0
223590,1
223591,1
223592,0
223593,1
223594,1
223595,1
223596,1
223597,0
223598,1
223599,1
223600,1
223601,1
223602,1
223603,1
223604,1
223605,1
223606,0
223607,1
223608,1
223609,1
223610,1
223611,1
223612,1
223613,1
223614,1
223615,0
223616,1
223617,1
223618,1
223619,1
223620,1
223621,1
223622,1
223623,1
223624,1
223625,1
223626,1
223627,1
223628,1
223629,1
223630,1
223631,0
223632,1
223633,1
223634,1
223635,1
223636,1
223637,1
223638,1
223639,1
223640,1
223641,0
223642,0
223643,1
223644,1
223645,1
223646,1
223647,1
223648,1
223649,1
223650,1
223651,1
223652,1
223653,1
223654,1
223655,0
223656,1
223657,0
223658,1
223659,1
223660,1
223661,1
223662,1
223663,1
223664,1
223665,1
223666,1
223667,1
223668,1
223669,1
223670,1
223671,0
223672,1
223673,1
223674,1
223675,1
223676,1
223677,1
223678,1
223679,1
223680,1
223681,1
223682,1
223683,1
223684,1
223685,0
223686,1
223687,1
223688,1
223689,1
223690,1
223691,1
223692,1
223693,1
223694,1
223695,1
223696,1
223697,1
223698,1
223699,1
223700,1
223701,1
223702,1
223703,1
223704,1
223705,1
223706,1
223707,1
223708,1
223709,1
223710,1
223711,1
223712,1
223713,0
223714,1
223715,1
223716,1
223717,1
223718,1
223719,1
223720,1
223721,1
223722,1
223723,1
223724,1
223725,1
223726,1
223727,1
223728,1
223729,0
223730,1
223731,0
223732,0
223733,1
223734,1
223735,1
223736,0
223737,1
223738,1
223739,1
223740,1
223741,1
223742,1
223743,0
223744,1
223745,1
223746,1
223747,1
223748,1
223749,1
223750,0
223751,1
223752,1
223753,1
223754,1
223755,1
223756,0
223757,1
223758,1
223759,1
223760,0
223761,1
223762,1
223763,1
223764,1
223765,1
223766,1
223767,0
223768,1
223769,0
223770,1
223771,1
223772,1
223773,1
223774,1
223775,1
223776,1
223777,0
223778,0
223779,1
223780,1
223781,1
223782,1
223783,1
223784,1
223785,0
223786,1
223787,1
223788,1
223789,1
223790,1
223791,1
223792,1
223793,1
223794,1
223795,1
223796,0
223797,1
223798,1
223799,1
223800,1
223801,1
223802,1
223803,1
223804,1
223805,1
223806,1
223807,1
223808,1
223809,1
223810,0
223811,1
223812,1
223813,1
223814,1
223815,1
223816,1
223817,1
223818,1
223819,1
223820,1
223821,1
223822,1
223823,1
223824,1
223825,1
223826,1
223827,1
223828,1
223829,0
223830,1
223831,1
223832,0
223833,1
223834,1
223835,1
223836,1
223837,0
223838,1
223839,1
223840,1
223841,1
223842,0
223843,1
223844,0
223845,1
223846,0
223847,1
223848,1
223849,1
223850,1
223851,1
223852,1
223853,0
223854,1
223855,1
223856,1
223857,0
223858,1
223859,1
223860,1
223861,1
223862,1
223863,1
223864,0
223865,1
223866,0
223867,1
223868,1
223869,1
223870,1
223871,0
223872,0
223873,1
223874,1
223875,1
223876,1
223877,1
223878,1
223879,1
223880,1
223881,1
223882,0
223883,1
223884,1
223885,0
223886,1
223887,1
223888,1
223889,1
223890,1
223891,1
223892,0
223893,1
223894,1
223895,1
223896,1
223897,1
223898,1
223899,1
223900,1
223901,1
223902,0
223903,0
223904,1
223905,1
223906,0
223907,1
223908,1
223909,1
223910,1
223911,1
223912,0
223913,1
223914,1
223915,1
223916,1
223917,1
223918,1
223919,1
223920,0
223921,1
223922,1
223923,1
223924,1
223925,1
223926,1
223927,0
223928,1
223929,1
223930,1
223931,1
223932,1
223933,1
223934,1
223935,1
223936,0
223937,1
223938,1
223939,1
223940,1
223941,1
223942,1
223943,1
223944,1
223945,1
223946,1
223947,1
223948,1
223949,1
223950,0
223951,1
223952,1
223953,0
223954,1
223955,1
223956,1
223957,1
223958,1
223959,1
223960,1
223961,1
223962,1
223963,1
223964,1
223965,1
223966,1
223967,1
223968,1
223969,1
223970,1
223971,1
223972,1
223973,1
223974,0
223975,0
223976,1
223977,0
223978,1
223979,1
223980,1
223981,0
223982,1
223983,1
223984,1
223985,1
223986,1
223987,1
223988,1
223989,1
223990,1
223991,1
223992,1
223993,1
223994,1
223995,1
223996,1
223997,1
223998,1
223999,1
224000,1
224001,0
224002,0
224003,1
224004,1
224005,1
224006,1
224007,1
224008,1
224009,1
224010,1
224011,1
224012,1
224013,0
224014,1
224015,1
224016,1
224017,1
224018,0
224019,1
224020,1
224021,0
224022,1
224023,0
224024,1
224025,1
224026,1
224027,1
224028,1
224029,1
224030,1
224031,1
224032,1
224033,1
224034,1
224035,1
224036,1
224037,1
224038,1
224039,1
224040,1
224041,0
224042,1
224043,1
224044,1
224045,1
224046,1
224047,0
224048,1
224049,1
224050,1
224051,1
224052,1
224053,1
224054,1
224055,1
224056,1
224057,1
224058,1
224059,1
224060,1
224061,1
224062,1
224063,1
224064,1
224065,1
224066,1
224067,1
224068,0
224069,1
224070,1
224071,1
224072,1
224073,1
224074,1
224075,1
224076,1
224077,1
224078,1
224079,1
224080,1
224081,1
224082,0
224083,1
224084,1
224085,1
224086,1
224087,1
224088,1
224089,1
224090,1
224091,1
224092,1
224093,1
224094,1
224095,1
224096,1
224097,0
224098,1
224099,1
224100,1
224101,1
224102,1
224103,1
224104,1
224105,1
224106,1
224107,1
224108,1
224109,1
224110,1
224111,1
224112,1
224113,0
224114,0
224115,1
224116,1
224117,0
224118,1
224119,1
224120,1
224121,1
224122,1
224123,1
224124,1
224125,1
224126,0
224127,0
224128,0
224129,1
224130,1
224131,1
224132,1
224133,1
224134,1
224135,1
224136,1
224137,1
224138,1
224139,1
224140,1
224141,1
224142,1
224143,1
224144,1
224145,1
224146,1
224147,1
224148,1
224149,1
224150,1
224151,1
224152,0
224153,1
224154,1
224155,1
224156,1
224157,1
224158,0
224159,0
224160,0
224161,1
224162,0
224163,1
224164,1
224165,0
224166,1
224167,1
224168,1
224169,1
224170,1
224171,1
224172,0
224173,1
224174,1
224175,1
224176,1
224177,1
224178,1
224179,1
224180,1
224181,1
224182,1
224183,0
224184,0
224185,1
224186,0
224187,1
224188,1
224189,1
224190,1
224191,1
224192,1
224193,1
224194,1
224195,0
224196,1
224197,1
224198,1
224199,1
224200,1
224201,1
224202,0
224203,1
224204,1
224205,1
224206,1
224207,1
224208,1
224209,0
224210,1
224211,0
224212,1
224213,1
224214,0
224215,0
224216,1
224217,0
224218,1
224219,1
224220,1
224221,1
224222,1
224223,1
224224,0
224225,1
224226,1
224227,1
224228,1
224229,1
224230,1
224231,1
224232,1
224233,1
224234,1
224235,1
224236,1
224237,1
224238,0
224239,1
224240,0
224241,1
224242,1
224243,1
224244,0
224245,0
224246,0
224247,1
224248,1
224249,1
224250,1
224251,1
224252,1
224253,1
224254,1
224255,1
224256,1
224257,1
224258,0
224259,1
224260,1
224261,1
224262,1
224263,1
224264,0
224265,1
224266,1
224267,1
224268,1
224269,1
224270,1
224271,1
224272,1
224273,1
224274,1
224275,1
224276,1
224277,1
224278,1
224279,1
224280,1
224281,1
224282,1
224283,1
224284,1
224285,0
224286,1
224287,1
224288,1
224289,1
224290,1
224291,1
224292,1
224293,1
